 Teff =  2700.00  logg =  3.34  mixLengthPara =  0.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.00
         191
 
             z             p             T          n<H>            CH            CO           CH2           H2O           C2H            C2            C3            C4            C5          C2H2           HCO          H2CO           CH3           CH4           CO2          C2H4         C2H4O           C2O          C3O2            OH           HO2           HCN            CN           C2N          C2N2            NH           HNO           NH2            NO           NO2           N2O            H+            H-            C-          CHNO          CHO+           CN+           CN-           CNN           NCN           C2-          C4N2     HNO2(cis)      HNO2(tr)          HNO3           OH+           OH-          N2H2           NH3          H3O+          N2H4           NO+          NO2-           NO3          N2O3          N2O4          N2O5            O-           O2-            O3          CO2-           SI2           SI3           SIC          SI2C          SIC2           SIH          SIH4           SIN          SI2N           SIO          SIO2           AL+           ALH          HALO          ALOH         ALOH+         ALOH-         ALO2H           ALN           ALO          ALO+          ALO2         ALO2-          AL2O         AL2O+         AL2O2        AL202+           CAL           MGH          MGOH         MGOH+       MG(OH)2           MG+           MGN           MGO           ALS           CKN          NACN           COS
  2.932012E+07  3.333960E+01  8.471979E+02  4.796850E+14  3.795579E-18  1.289673E+11  1.716639E-10  4.465086E+10  2.736503E-13  5.415373E-30  1.746816E-30  4.924752E-44  2.031544E-47  9.004203E-04  1.623020E-03  4.739826E+00  1.665161E-01  2.421276E+06  7.440026E+07  5.496584E-04  4.810485E-18  7.020767E-16  2.928861E-15  8.199474E-02  5.456873E-20  3.237944E+02  6.975892E-11  1.879200E-20  4.475557E-14  1.324036E-10  4.203673E-13  2.615498E-04  3.330575E-07  1.031447E-23  1.260209E-15  1.583637E-56  4.164621E-10  1.852168E-33  1.898984E-02  6.218701E-35  1.772742E-74  6.829930E-08  4.874750E-28  1.052583E-18  6.882527E-26  4.592030E-32  3.237078E-22  4.391983E-22  2.618747E-39  9.015170E-61  5.741239E-11  5.373008E-14  9.658221E+04  1.079897E-26  2.982925E-17  1.733846E-43  1.501710E-19  7.457397E-47  5.939040E-54  4.050416E-71  2.215859E-90  4.819687E-21  9.708131E-31  1.459189E-42  1.666086E-08  9.308097E-22  2.377643E-30  3.311927E-26  2.417692E-21  4.191419E-22  3.216652E-08  2.504161E-04  1.140043E-10  7.893982E-18  7.004770E+06  8.577456E-02  1.252884E-17  4.781213E-01  2.905774E-07  3.943417E+06  2.045900E-18  1.717369E-09  3.133194E+04  1.752067E-14  2.276682E-03  2.371313E-41  5.143940E-08  2.426947E-09  9.843817E+04  1.778145E-22  2.794157E+00  9.808581E-40  1.001823E-23  3.681767E+02  2.549231E+03  4.753031E-25  3.132119E+03  1.117037E-18  1.702327E-07  5.725514E-06  1.276614E-01  9.015578E-01  3.612060E+01  6.564181E+04
  2.960026E+07  3.401654E+01  8.485900E+02  4.886200E+14  4.345495E-18  1.313709E+11  1.889538E-10  4.549273E+10  3.013348E-13  6.427772E-30  2.035387E-30  5.889681E-44  2.406875E-47  9.437066E-04  1.729550E-03  4.913350E+00  1.748897E-01  2.436189E+06  7.514125E+07  5.631831E-04  5.097131E-18  7.760362E-16  3.103390E-15  8.840049E-02  6.201593E-20  3.362764E+02  7.693055E-11  2.110587E-20  4.791661E-14  1.472273E-10  4.640060E-13  2.810512E-04  3.633924E-07  1.176008E-23  1.386315E-15  2.149265E-56  4.619617E-10  2.231100E-33  1.970457E-02  7.532898E-35  2.525703E-74  7.336887E-08  5.627181E-28  1.172747E-18  7.920199E-26  5.061044E-32  3.633200E-22  4.927304E-22  3.071648E-39  1.230537E-60  6.307841E-11  5.860661E-14  9.913285E+04  1.264624E-26  3.228483E-17  2.193102E-43  1.662406E-19  9.090596E-47  7.334107E-54  5.209913E-71  3.023883E-90  5.554821E-21  1.144257E-30  1.790374E-42  1.770293E-08  1.067613E-21  2.758437E-30  3.872104E-26  2.706396E-21  4.720392E-22  3.542519E-08  2.620942E-04  1.254551E-10  8.747395E-18  7.239986E+06  8.958172E-02  1.467546E-17  5.164009E-01  3.153642E-07  4.069343E+06  2.352113E-18  1.862130E-09  3.210811E+04  1.973638E-14  2.465598E-03  3.007277E-41  5.575356E-08  2.601845E-09  1.023995E+05  2.075960E-22  2.906490E+00  1.195563E-39  1.172258E-23  3.856425E+02  2.617474E+03  5.478294E-25  3.130436E+03  1.287142E-18  1.834115E-07  6.137391E-06  1.365167E-01  9.204426E-01  3.665485E+01  6.675637E+04
  2.974263E+07  3.436583E+01  8.492975E+02  4.932246E+14  4.654168E-18  1.326096E+11  1.983819E-10  4.592687E+10  3.164379E-13  7.011495E-30  2.199542E-30  6.449391E-44  2.623131E-47  9.664986E-04  1.786262E-03  5.003971E+00  1.793039E-01  2.443945E+06  7.552197E+07  5.702146E-04  5.249392E-18  8.164926E-16  3.196022E-15  9.183834E-02  6.617289E-20  3.428014E+02  8.084577E-11  2.238674E-20  4.960652E-14  1.553688E-10  4.878458E-13  2.914967E-04  3.798179E-07  1.256895E-23  1.455034E-15  2.509238E-56  4.868942E-10  2.451906E-33  2.007810E-02  8.302221E-35  3.022318E-74  7.608215E-08  6.052195E-28  1.238865E-18  8.504818E-26  5.317353E-32  3.852320E-22  5.223330E-22  3.330517E-39  1.440818E-60  6.616145E-11  6.124842E-14  1.004563E+05  1.370099E-26  3.360840E-17  2.470625E-43  1.750351E-19  1.005096E-46  8.162438E-54  5.919425E-71  3.540316E-90  5.969284E-21  1.243696E-30  1.986033E-42  1.825618E-08  1.143202E-21  2.969255E-30  4.189090E-26  2.862552E-21  5.010959E-22  3.718108E-08  2.680853E-04  1.316210E-10  9.204578E-18  7.358183E+06  9.152619E-02  1.589195E-17  5.366746E-01  3.285525E-07  4.132514E+06  2.523142E-18  1.939058E-09  3.249186E+04  2.095332E-14  2.565887E-03  3.390430E-41  5.804591E-08  2.693788E-09  1.043543E+05  2.243079E-22  2.961937E+00  1.320348E-39  1.268773E-23  3.945984E+02  2.651352E+03  5.884185E-25  3.127976E+03  1.382295E-18  1.903750E-07  6.353932E-06  1.411579E-01  9.301750E-01  3.693039E+01  6.732899E+04
  3.002738E+07  3.507521E+01  8.507125E+02  5.025643E+14  5.337336E-18  1.351221E+11  2.186378E-10  4.680812E+10  3.489006E-13  8.339747E-30  2.567903E-30  7.731039E-44  3.114905E-47  1.013748E-03  1.905154E-03  5.190280E+00  1.884661E-01  2.459814E+06  7.629195E+07  5.846044E-04  5.567893E-18  9.036895E-16  3.389625E-15  9.910499E-02  7.532071E-20  3.562293E+02  8.926720E-11  2.518144E-20  5.316451E-14  1.729891E-10  5.391606E-13  3.135319E-04  4.148533E-07  1.435337E-23  1.602575E-15  3.417689E-56  5.407251E-10  2.959867E-33  2.084659E-02  1.008071E-34  4.324186E-74  8.180087E-08  6.998998E-28  1.382235E-18  9.803628E-26  5.869275E-32  4.330064E-22  5.868537E-22  3.914316E-39  1.973895E-60  7.277026E-11  6.688640E-14  1.031594E+05  1.607709E-26  3.641860E-17  3.133806E-43  1.939990E-19  1.228142E-46  1.010585E-53  7.637431E-71  4.849613E-90  6.890715E-21  1.468637E-30  2.442666E-42  1.941276E-08  1.307511E-21  3.427954E-30  4.895937E-26  3.194651E-21  5.639412E-22  4.090466E-08  2.801716E-04  1.446876E-10  1.016732E-17  7.591572E+06  9.543074E-02  1.860880E-17  5.789173E-01  3.561624E-07  4.257036E+06  2.899447E-18  2.099895E-09  3.323695E+04  2.358495E-14  2.775354E-03  4.302366E-41  6.283838E-08  2.883909E-09  1.081340E+05  2.612201E-22  3.069185E+00  1.606168E-39  1.484156E-23  4.126545E+02  2.717413E+03  6.779086E-25  3.119936E+03  1.591975E-18  2.048500E-07  6.801769E-06  1.507249E-01  9.499115E-01  3.748968E+01  6.848662E+04
  3.018117E+07  3.546441E+01  8.514767E+02  5.076820E+14  5.746226E-18  1.364988E+11  2.304045E-10  4.729140E+10  3.677672E-13  9.157093E-30  2.791449E-30  8.524704E-44  3.417349E-47  1.040222E-03  1.972528E-03  5.293787E+00  1.936058E-01  2.468585E+06  7.671263E+07  5.925615E-04  5.747991E-18  9.545069E-16  3.499000E-15  1.032572E-01  8.076452E-20  3.636966E+02  9.416496E-11  2.683036E-20  5.518960E-14  1.833006E-10  5.690262E-13  3.260979E-04  4.350573E-07  1.541792E-23  1.688223E-15  4.036787E-56  5.721497E-10  3.275848E-33  2.127386E-02  1.119249E-34  5.244815E-74  8.505901E-08  7.569401E-28  1.466299E-18  1.058393E-25  6.190654E-32  4.611734E-22  6.248815E-22  4.270371E-39  2.338783E-60  7.660041E-11  7.013958E-14  1.046512E+05  1.752471E-26  3.803179E-17  3.562199E-43  2.050557E-19  1.368217E-46  1.133867E-53  8.761771E-71  5.745931E-90  7.444667E-21  1.606236E-30  2.730815E-42  2.006627E-08  1.403962E-21  3.697263E-30  5.321934E-26  3.385347E-21  6.006746E-22  4.303818E-08  2.867546E-04  1.521693E-10  1.071464E-17  7.715878E+06  9.754704E-02  2.024869E-17  6.026936E-01  3.717778E-07  4.323242E+06  3.123221E-18  2.190733E-09  3.362684E+04  2.512284E-14  2.893540E-03  4.888745E-41  6.554508E-08  2.990091E-09  1.100995E+05  2.832400E-22  3.124981E+00  1.782979E-39  1.614060E-23  4.224816E+02  2.752138E+03  7.312358E-25  3.113938E+03  1.716851E-18  2.129779E-07  7.051936E-06  1.560504E-01  9.607225E-01  3.779635E+01  6.911869E+04
  3.048876E+07  3.625583E+01  8.530052E+02  5.180743E+14  6.658180E-18  1.392944E+11  2.558238E-10  4.827366E+10  4.085440E-13  1.103526E-29  3.297506E-30  1.036103E-43  4.111959E-47  1.095257E-03  2.114285E-03  5.507064E+00  2.043049E-01  2.486547E+06  7.756433E+07  6.088750E-04  6.126094E-18  1.064665E-15  3.728396E-15  1.120709E-01  9.283174E-20  3.790979E+02  1.047582E-10  3.045211E-20  5.947036E-14  2.057512E-10  6.336743E-13  3.527155E-04  4.783639E-07  1.778399E-23  1.873113E-15  5.627044E-56  6.403859E-10  4.010441E-33  2.215492E-02  1.379130E-34  7.708582E-74  9.195311E-08  8.850578E-28  1.649714E-18  1.233127E-25  6.886719E-32  5.229939E-22  7.083151E-22  5.080772E-39  3.280645E-60  8.485358E-11  7.711730E-14  1.077033E+05  2.081584E-26  4.147316E-17  4.599859E-43  2.290339E-19  1.697271E-46  1.426660E-53  1.152438E-70  8.060030E-90  8.685994E-21  1.920393E-30  3.411228E-42  2.143705E-08  1.614332E-21  4.284209E-30  6.278428E-26  3.791652E-21  6.805015E-22  4.757743E-08  3.000341E-04  1.680755E-10  1.186844E-17  7.960731E+06  1.017939E-01  2.393683E-17  6.523345E-01  4.045478E-07  4.453412E+06  3.618544E-18  2.381076E-09  3.438045E+04  2.846405E-14  3.140928E-03  6.300843E-41  7.121693E-08  3.209971E-09  1.138648E+05  3.321047E-22  3.231927E+00  2.190961E-39  1.905973E-23  4.422871E+02  2.819593E+03  8.495409E-25  3.098709E+03  1.993703E-18  2.299058E-07  7.570123E-06  1.670385E-01  9.826649E-01  3.841950E+01  7.039708E+04
  3.077659E+07  3.701241E+01  8.544356E+02  5.279919E+14  7.639198E-18  1.419624E+11  2.820810E-10  4.921223E+10  4.506913E-13  1.313355E-29  3.852291E-30  1.243064E-43  4.887544E-47  1.149388E-03  2.255869E-03  5.714458E+00  2.148458E-01  2.503868E+06  7.837410E+07  6.246362E-04  6.502719E-18  1.178956E-15  3.956592E-15  1.209733E-01  1.057124E-19  3.940924E+02  1.157173E-10  3.427324E-20  6.377154E-14  2.291739E-10  7.006257E-13  3.795297E-04  5.226539E-07  2.031815E-23  2.063921E-15  7.670568E-56  7.113297E-10  4.843248E-33  2.301254E-02  1.675823E-34  1.104053E-73  9.888820E-08  1.024121E-27  1.841590E-18  1.422050E-25  7.608185E-32  5.881566E-22  7.962198E-22  5.975345E-39  4.498379E-60  9.335080E-11  8.425997E-14  1.106446E+05  2.444358E-26  4.497178E-17  5.838787E-43  2.539246E-19  2.075289E-46  1.767705E-53  1.488284E-70  1.105301E-89  1.002925E-20  2.268504E-30  4.197981E-42  2.280075E-08  1.833977E-21  4.895816E-30  7.315392E-26  4.203459E-21  7.635384E-22  5.217367E-08  3.126019E-04  1.841665E-10  1.302214E-17  8.185401E+06  1.057855E-01  2.794352E-17  7.014057E-01  4.371555E-07  4.572568E+06  4.145942E-18  2.570100E-09  3.505511E+04  3.193825E-14  3.386279E-03  7.973058E-41  7.685011E-08  3.425071E-09  1.171865E+05  3.842542E-22  3.326363E+00  2.648397E-39  2.222765E-23  4.610056E+02  2.880384E+03  9.758707E-25  3.080904E+03  2.289065E-18  2.465883E-07  8.077270E-06  1.777357E-01  1.003591E+00  3.901468E+01  7.161042E+04
  3.092459E+07  3.740756E+01  8.551710E+02  5.331650E+14  8.197377E-18  1.433540E+11  2.965886E-10  4.970226E+10  4.739892E-13  1.436049E-29  4.172306E-30  1.364856E-43  5.340908E-47  1.178250E-03  2.332210E-03  5.824131E+00  2.204732E-01  2.512968E+06  7.879537E+07  6.329315E-04  6.705410E-18  1.242306E-15  4.079277E-15  1.258125E-01  1.130003E-19  4.020283E+02  1.217789E-10  3.641711E-20  6.610082E-14  2.422088E-10  7.376871E-13  3.940779E-04  5.469481E-07  2.175550E-23  2.169278E-15  8.991760E-56  7.507101E-10  5.335374E-33  2.346640E-02  1.852044E-34  1.327470E-73  1.026469E-07  1.103763E-27  1.948584E-18  1.529937E-25  8.007825E-32  6.246925E-22  8.454908E-22  6.493953E-39  5.289129E-60  9.803436E-11  8.818066E-14  1.121897E+05  2.654448E-26  4.688275E-17  6.598724E-43  2.677262E-19  2.300826E-46  1.973221E-53  1.696981E-70  1.299720E-89  1.079678E-20  2.470851E-30  4.669569E-42  2.353392E-08  1.956180E-21  5.235402E-30  7.908487E-26  4.427729E-21  8.096379E-22  5.467616E-08  3.191205E-04  1.929216E-10  1.364433E-17  8.299326E+06  1.078455E-01  3.023851E-17  7.276634E-01  4.546872E-07  4.632884E+06  4.443700E-18  2.671581E-09  3.539109E+04  3.386635E-14  3.517875E-03  8.992189E-41  7.987474E-08  3.539308E-09  1.188197E+05  4.137305E-22  3.372831E+00  2.916307E-39  2.404084E-23  4.707033E+02  2.910811E+03  1.047345E-24  3.070555E+03  2.456056E-18  2.554959E-07  8.346712E-06  1.833959E-01  1.014502E+00  3.932532E+01  7.224063E+04
  3.122058E+07  3.821054E+01  8.566419E+02  5.436637E+14  9.436190E-18  1.461783E+11  3.278231E-10  5.069785E+10  5.241723E-13  1.716219E-29  4.892748E-30  1.644835E-43  6.375864E-47  1.238157E-03  2.492490E-03  6.049859E+00  2.321686E-01  2.531563E+06  7.964814E+07  6.499212E-04  7.130177E-18  1.379148E-15  4.336106E-15  1.360579E-01  1.290818E-19  4.183754E+02  1.348437E-10  4.110657E-20  7.101320E-14  2.704816E-10  8.176348E-13  4.248185E-04  5.988628E-07  2.493524E-23  2.395956E-15  1.234657E-55  8.358989E-10  6.471534E-33  2.440121E-02  2.261097E-34  1.917428E-73  1.105799E-07  1.281723E-27  2.181137E-18  1.770288E-25  8.870544E-32  7.045591E-22  9.531599E-22  7.667670E-39  7.306488E-60  1.080927E-10  9.656523E-14  1.153486E+05  3.129399E-26  5.094889E-17  8.423475E-43  2.975506E-19  2.826831E-46  2.457592E-53  2.205078E-70  1.795941E-89  1.250770E-20  2.930043E-30  5.774783E-42  2.506876E-08  2.221024E-21  5.969510E-30  9.231545E-26  4.903275E-21  9.093643E-22  5.998276E-08  3.322848E-04  2.114743E-10  1.495059E-17  8.524211E+06  1.119840E-01  3.536570E-17  7.823662E-01  4.913904E-07  4.751734E+06  5.099081E-18  2.883717E-09  3.604246E+04  3.803570E-14  3.792691E-03  1.142161E-40  8.619825E-08  3.775504E-09  1.219396E+05  4.786596E-22  3.461690E+00  3.528611E-39  2.808853E-23  4.902626E+02  2.970105E+03  1.205014E-24  3.047733E+03  2.824144E-18  2.740142E-07  8.904059E-06  1.950526E-01  1.036637E+00  3.995612E+01  7.351378E+04
  3.142418E+07  3.877285E+01  8.576536E+02  5.510048E+14  1.039289E-17  1.481531E+11  3.511490E-10  5.139489E+10  5.616684E-13  1.939462E-29  5.457942E-30  1.869583E-43  7.200339E-47  1.281112E-03  2.608895E-03  6.210206E+00  2.405667E-01  2.544663E+06  8.024277E+07  6.619235E-04  7.438054E-18  1.481715E-15  4.522030E-15  1.435678E-01  1.414225E-19  4.299976E+02  1.446120E-10  4.467062E-20  7.459869E-14  2.917693E-10  8.774689E-13  4.473034E-04  6.373116E-07  2.738219E-23  2.565116E-15  1.534639E-55  8.998510E-10  7.387764E-33  2.506582E-02  2.592952E-34  2.467590E-73  1.163751E-07  1.420191E-27  2.356643E-18  1.956679E-25  9.516778E-32  7.652172E-22  1.034903E-21  8.593864E-39  9.119550E-60  1.155834E-10  1.027805E-13  1.175756E+05  3.503727E-26  5.394634E-17  9.959463E-43  3.199148E-19  3.255781E-46  2.857150E-53  2.639266E-70  2.242165E-89  1.383534E-20  3.293445E-30  6.680842E-42  2.617983E-08  2.420201E-21  6.519892E-30  1.025888E-25  5.252442E-21  9.842323E-22  6.387988E-08  3.414485E-04  2.250891E-10  1.589927E-17  8.676853E+06  1.148482E-01  3.935317E-17  8.217610E-01  5.179666E-07  4.832241E+06  5.600536E-18  3.037065E-09  3.647586E+04  4.116418E-14  3.991130E-03  1.344973E-40  9.077014E-08  3.944198E-09  1.239783E+05  5.283669E-22  3.519829E+00  4.016683E-39  3.123387E-23  5.038566E+02  3.009792E+03  1.325954E-24  3.030604E+03  3.106229E-18  2.873207E-07  9.302339E-06  2.033397E-01  1.052110E+00  4.039750E+01  7.439924E+04
  3.183138E+07  3.989566E+01  8.595930E+02  5.656923E+14  1.251029E-17  1.521034E+11  4.009410E-10  5.279270E+10  6.419217E-13  2.452820E-29  6.737798E-30  2.393687E-43  9.111275E-47  1.369981E-03  2.849495E-03  6.537357E+00  2.578865E-01  2.574991E+06  8.145211E+07  6.872603E-04  8.085232E-18  1.701536E-15  4.909383E-15  1.591503E-01  1.684510E-19  4.536945E+02  1.654405E-10  5.244299E-20  8.211656E-14  3.374333E-10  1.004965E-12  4.941241E-04  7.180478E-07  3.275943E-23  2.924376E-15  2.326214E-55  1.036163E-09  9.518715E-33  2.642231E-02  3.372129E-34  3.999601E-73  1.284094E-07  1.729898E-27  2.735687E-18  2.371648E-25  1.091947E-31  8.967233E-22  1.212046E-21  1.069505E-38  1.393454E-59  1.314036E-10  1.159462E-13  1.221176E+05  4.353035E-26  6.029569E-17  1.372227E-42  3.675470E-19  4.266763E-46  3.813266E-53  3.724066E-70  3.429424E-89  1.677490E-20  4.117677E-30  8.827338E-42  2.845889E-08  2.813101E-21  7.560216E-30  1.247235E-25  5.912651E-21  1.138441E-21  7.157752E-08  3.577141E-04  2.519460E-10  1.764623E-17  8.915721E+06  1.197232E-01  4.793657E-17  8.967161E-01  5.690927E-07  4.957576E+06  6.657081E-18  3.330929E-09  3.707963E+04  4.756072E-14  4.369579E-03  1.825595E-40  9.951360E-08  4.258268E-09  1.262237E+05  6.294963E-22  3.584344E+00  5.075366E-39  3.801488E-23  5.274866E+02  3.067555E+03  1.581864E-24  2.980427E+03  3.701112E-18  3.125508E-07  1.004597E-05  2.186049E-01  1.083146E+00  4.131549E+01  7.615727E+04
  3.264577E+07  4.222885E+01  8.634393E+02  5.961330E+14  1.804025E-17  1.602920E+11  5.211788E-10  5.569917E+10  8.361345E-13  3.899184E-29  1.021737E-29  3.902110E-43  1.452031E-46  1.565885E-03  3.393370E-03  7.241837E+00  2.961390E-01  2.640162E+06  8.395192E+07  7.416240E-04  9.551376E-18  2.236970E-15  5.782084E-15  1.950550E-01  2.378832E-19  5.048005E+02  2.158196E-10  7.202196E-20  9.936835E-14  4.496223E-10  1.313854E-12  6.017171E-04  9.086491E-07  4.666578E-23  3.788858E-15  5.280946E-55  1.368283E-09  1.568727E-32  2.934871E-02  5.664424E-34  1.036584E-72  1.559713E-07  2.554242E-27  3.673976E-18  3.466908E-25  1.435210E-31  1.226692E-21  1.656132E-21  1.647361E-38  3.214132E-59  1.692356E-10  1.471973E-13  1.317416E+05  6.683426E-26  7.521012E-17  2.581575E-42  4.833533E-19  7.274417E-46  6.741151E-53  7.347593E-70  7.932481E-89  2.451859E-20  6.394649E-30  1.528961E-41  3.356613E-08  3.742618E-21  9.956720E-30  1.823648E-25  7.388611E-21  1.509668E-21  8.910191E-08  3.904096E-04  3.129788E-10  2.144166E-17  9.355988E+06  1.292758E-01  7.032206E-17  1.059318E+00  6.815220E-07  5.187183E+06  9.310174E-18  3.974362E-09  3.810715E+04  6.288052E-14  5.194896E-03  3.315167E-40  1.186482E-07  4.925063E-09  1.293275E+05  8.791762E-22  3.674615E+00  7.960509E-39  5.569422E-23  5.744251E+02  3.169082E+03  2.228892E-24  2.871284E+03  5.199796E-18  3.670647E-07  1.162910E-05  2.505510E-01  1.147625E+00  4.323787E+01  7.974409E+04
  3.427454E+07  4.731258E+01  8.711319E+02  6.620170E+14  3.720133E-17  1.780152E+11  8.763118E-10  6.204580E+10  1.411514E-12  9.745432E-29  2.327932E-29  1.026296E-42  3.654575E-46  2.044105E-03  4.800189E-03  8.887875E+00  3.901494E-01  2.783332E+06  8.931182E+07  8.654630E-04  1.333738E-17  3.846472E-15  8.014663E-15  2.918457E-01  4.711505E-19  6.244562E+02  3.651781E-10  1.349759E-19  1.451774E-13  7.933591E-10  2.234669E-12  8.895037E-04  1.448166E-06  9.402675E-23  6.330824E-15  2.665401E-54  2.369906E-09  4.206879E-32  3.621322E-02  1.580023E-33  6.799106E-72  2.291847E-07  5.522942E-27  6.588812E-18  7.342571E-25  2.471825E-31  2.283555E-21  3.075964E-21  3.879040E-38  1.675247E-58  2.792158E-10  2.364206E-13  1.534497E+05  1.562346E-25  1.168454E-16  8.999501E-42  8.317143E-19  2.091402E-45  2.083306E-52  2.822718E-69  4.174360E-88  5.189114E-20  1.526571E-29  4.531584E-41  4.658867E-08  6.502017E-21  1.686090E-29  3.840789E-25  1.135046E-20  2.623761E-21  1.366064E-07  4.627457E-04  4.778876E-10  3.116942E-17  1.024017E+07  1.498300E-01  1.488375E-16  1.463165E+00  9.678516E-07  5.643154E+06  1.795920E-17  5.601863E-09  4.004883E+04  1.084641E-13  7.267059E-03  1.070090E-39  1.670503E-07  6.529287E-09  1.340164E+05  1.679087E-21  3.815402E+00  1.913184E-38  1.176359E-22  6.767007E+02  3.367396E+03  4.370014E-24  2.662245E+03  1.012077E-17  5.019246E-07  1.545790E-05  3.249223E-01  1.288064E+00  4.741824E+01  8.721688E+04
  3.753210E+07  5.927794E+01  8.860339E+02  8.154578E+14  1.476458E-16  2.192897E+11  2.378314E-09  7.715227E+10  3.866592E-12  5.569292E-28  1.124471E-28  6.549771E-42  2.161735E-45  3.465315E-03  9.386681E-03  1.336573E+01  6.717430E-01  3.163453E+06  1.018492E+08  1.200227E-03  2.605660E-17  1.089350E-14  1.527827E-14  6.301031E-01  1.733836E-18  9.496561E+02  9.976769E-10  4.504631E-19  3.044640E-13  2.342247E-09  6.179159E-12  1.890212E-03  3.522723E-06  3.574565E-22  1.693168E-14  5.682254E-53  6.732230E-09  2.731967E-31  5.501959E-02  1.111369E-32  2.393400E-70  4.804248E-07  2.410528E-26  2.020434E-17  3.074901E-24  7.174025E-31  7.517548E-21  1.008274E-20  1.997941E-37  3.808762E-57  7.263059E-10  5.908573E-13  2.090609E+05  7.901263E-25  2.772752E-16  9.575400E-41  2.351534E-18  1.561799E-44  1.792870E-51  3.678403E-68  9.892086E-87  2.148607E-19  7.964354E-29  3.564144E-40  8.792452E-08  1.796343E-20  4.380452E-29  1.557200E-24  2.503327E-20  7.453718E-21  3.036252E-07  6.432499E-04  1.054095E-09  6.184739E-17  1.202647E+07  1.968535E-01  5.994264E-16  2.651638E+00  1.855783E-06  6.541368E+06  6.126877E-17  1.060281E-08  4.366538E+04  2.990206E-13  1.347057E-02  9.600547E-39  3.146643E-07  1.099485E-08  1.381477E+05  5.478611E-21  3.963363E+00  9.672398E-38  4.760757E-22  9.169353E+02  3.769930E+03  1.552199E-23  2.326291E+03  3.513033E-17  9.011317E-07  2.627673E-05  5.131149E-01  1.628731E+00  5.769467E+01  1.030101E+05
  4.210853E+07  8.085455E+01  9.055084E+02  1.088330E+15  8.640333E-16  2.926907E+11  8.746364E-09  1.048425E+11  1.449256E-11  5.190749E-27  8.653214E-28  7.310824E-41  2.239298E-44  7.203055E-03  2.270110E-02  2.355341E+01  1.413047E+00  4.001705E+06  1.242148E+08  1.990993E-03  6.694900E-17  4.228960E-14  3.706217E-14  1.691001E+00  9.156412E-18  1.686621E+03  3.650734E-09  2.165018E-18  8.271893E-13  9.381787E-09  2.294387E-11  5.074867E-03  1.098480E-05  1.966915E-21  6.031198E-14  2.681840E-51  2.549730E-08  2.946576E-30  9.824043E-02  1.336447E-31  2.165672E-68  1.266418E-06  1.611750E-25  8.669520E-17  1.949638E-23  3.057686E-30  3.499498E-20  4.668311E-20  1.643859E-36  1.961158E-55  2.477852E-09  1.972215E-12  3.253513E+05  6.313970E-24  8.912620E-16  1.897931E-39  8.969384E-18  2.022371E-43  2.812898E-50  9.792567E-67  5.623151E-85  1.297752E-18  6.473597E-28  4.858186E-39  2.031376E-07  6.091948E-20  1.336850E-28  8.979939E-24  6.527842E-20  2.805621E-20  8.163871E-07  9.988604E-04  2.807640E-09  1.402411E-16  1.439719E+07  2.732543E-01  3.286100E-15  5.429532E+00  4.107030E-06  7.686301E+06  2.781248E-16  2.319357E-08  4.783013E+04  1.037631E-12  2.818886E-02  1.451205E-37  6.763346E-07  2.063316E-08  1.322920E+05  2.220097E-20  3.858076E+00  6.844204E-37  2.695588E-21  1.330197E+03  4.330460E+03  7.569373E-23  1.997343E+03  1.631217E-16  1.862172E-06  5.037701E-05  8.494565E-01  2.293503E+00  7.826919E+01  1.270602E+05
