 Teff =  2700.00  logg =  3.34  mixLengthPara =  0.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.00
         191
 
             z             p             T          n<H>            CS           CS2        C2K2N2       C2N2NA2       FE(OH)2           FEO           FEH            HK           KOH           NAH          NAOH            HS        K2O2H2       NA2O2H2         H2SO4           H2S            K+            KO           KO-            K2           MGS            SN           NA+           NAO          NAO-           NA2            SO           S2O           SO2           SIS            S8            H2            N2            O2            S2           FES            C+            N+            O+           CNO           TIO          TIO2           TIC          TIC2           TIS          TICL         TICL2         TICL4           TI+            S+           SI+           FE+           C3H           CA+          CAOH       CA(OH)2           CAO           CAS           CA2           CAH           TIH           LI+           LIH           LIO          LIOH          LICL          NACL           KCL          CACL         CACL2           HCL           CL+           CL-          MGCL         MGCL2        MG2CL4          FECL         FECL2          ALCL         ALCL2         ALCL3        AL2CL6          SICL         SICL2         SICL3         SICL4           H2-           H2+           HE+            VO           VO2
  3.002738E+07  3.507521E+01  8.507125E+02  5.025643E+14  2.826115E-01  1.809898E+01  1.892223E-16  2.927059E-71  8.027978E+03  6.429910E-02  4.818859E-02  3.048439E+01  9.403217E+03  8.564779E+03  2.742448E+04  7.919716E+04  6.408644E-08  7.036609E-06  4.564051E-28  3.745857E+09  4.468810E+00  1.249653E-09  3.335608E-17  1.256283E-05  6.314653E+01  1.693014E-05  2.968548E-03  7.906601E-08  1.179034E-15  1.761359E-01  1.022125E-01  3.708937E-05  3.604396E-03  3.058706E+06  2.738718E-42  2.512316E+14  1.698871E+10  6.580651E-14  2.353772E+03  4.086207E+03  8.658427E-69  1.858153E-78  1.449822E-71  1.022548E-13  3.562446E+02  4.118282E+04  3.969813E-18  8.846496E-25  3.934094E+00  1.329099E-04  1.387413E-01  2.626543E-10  4.612109E-26  5.999620E-42  1.541414E-37  6.992313E-21  4.547693E-19  4.070078E-12  1.224396E+05  1.810582E+06  1.946042E-05  5.354903E+02  2.352702E-11  5.961979E-02  1.483899E-10  6.127093E-13  5.845305E-03  4.541053E-13  3.226978E+01  5.601574E+03  9.970403E+07  3.252300E+07  3.021624E+04  1.275353E+07  1.141270E+06  2.301658E-60  1.242362E-01  8.144169E+00  1.385477E+02  6.954849E-12  3.321524E-02  1.661737E+02  1.298010E+04  6.728642E-02  2.070528E-04  4.664377E-27  6.383441E-12  1.091651E-09  1.167247E-16  8.790663E-22  6.380207E-13  9.830525E-51  1.000000E-99  3.406733E+04  4.243446E+06
  3.018117E+07  3.546441E+01  8.514767E+02  5.076820E+14  2.914683E-01  1.832985E+01  1.898278E-16  3.487614E-71  7.992493E+03  6.601294E-02  4.962498E-02  3.119307E+01  9.491769E+03  8.720563E+03  2.766601E+04  8.123194E+04  6.377104E-08  6.973294E-06  4.775979E-28  3.782099E+09  4.623105E+00  1.303745E-09  3.504420E-17  1.282368E-05  6.432422E+01  1.763445E-05  3.092862E-03  8.220126E-08  1.235047E-15  1.783456E-01  1.057237E-01  3.814722E-05  3.701313E-03  3.100819E+06  2.830412E-42  2.537899E+14  1.716171E+10  7.001114E-14  2.402866E+03  4.138577E+03  1.044431E-68  2.292605E-78  1.764770E-71  1.074977E-13  3.666335E+02  4.178338E+04  4.249747E-18  9.492589E-25  4.048050E+00  1.388585E-04  1.426526E-01  2.703065E-10  5.107178E-26  6.841785E-42  1.741967E-37  7.576122E-21  4.798497E-19  4.410067E-12  1.258494E+05  1.832073E+06  2.049668E-05  5.534602E+02  2.533809E-11  6.260798E-02  1.572305E-10  6.477068E-13  5.992681E-03  4.743889E-13  3.255462E+01  5.658600E+03  1.004351E+08  3.278846E+07  3.130492E+04  1.304852E+07  1.171634E+06  2.739720E-60  1.288373E-01  8.346879E+00  1.405515E+02  7.017737E-12  3.417780E-02  1.683045E+02  1.335995E+04  6.957210E-02  2.131100E-04  4.874994E-27  6.753198E-12  1.139976E-09  1.226108E-16  9.228907E-22  6.643042E-13  1.122253E-50  1.000000E-99  3.496824E+04  4.286104E+06
  3.048876E+07  3.625583E+01  8.530052E+02  5.180743E+14  3.099663E-01  1.879791E+01  1.910465E-16  4.947717E-71  7.914264E+03  6.949396E-02  5.256317E-02  3.265523E+01  9.670771E+03  9.040372E+03  2.815639E+04  8.544566E+04  6.314520E-08  6.849825E-06  5.228944E-28  3.855438E+09  4.946845E+00  1.418672E-09  3.866793E-17  1.335871E-05  6.665859E+01  1.912745E-05  3.356820E-03  8.883563E-08  1.354867E-15  1.828485E-01  1.130871E-01  4.034448E-05  3.902398E-03  3.182652E+06  3.021307E-42  2.589850E+14  1.751301E+10  7.921973E-14  2.503594E+03  4.240160E+03  1.518301E-68  3.486270E-78  2.612149E-71  1.187821E-13  3.879130E+02  4.296886E+04  4.864099E-18  1.091637E-24  4.281091E+00  1.514135E-04  1.506942E-01  2.861589E-10  6.253399E-26  8.890899E-42  2.220761E-37  8.880791E-21  5.341545E-19  5.168051E-12  1.327499E+05  1.873157E+06  2.269876E-05  5.902341E+02  2.929200E-11  6.892494E-02  1.763094E-10  7.235482E-13  6.297356E-03  5.175478E-13  3.312841E+01  5.774401E+03  1.019288E+08  3.332775E+07  3.355144E+04  1.364197E+07  1.234863E+06  3.878948E-60  1.385469E-01  8.757636E+00  1.445139E+02  7.132958E-12  3.614793E-02  1.725028E+02  1.413693E+04  7.430300E-02  2.255724E-04  5.316737E-27  7.548270E-12  1.241790E-09  1.351593E-16  1.016400E-21  7.200025E-13  1.461621E-50  1.000000E-99  3.683808E+04  4.372687E+06
  3.077659E+07  3.701241E+01  8.544356E+02  5.279919E+14  3.282642E-01  1.924336E+01  1.921966E-16  6.857209E-71  7.833321E+03  7.281759E-02  5.539389E-02  3.407928E+01  9.840615E+03  9.349876E+03  2.862432E+04  8.956850E+04  6.256584E-08  6.738006E-06  5.690523E-28  3.925092E+09  5.269005E+00  1.534888E-09  4.238047E-17  1.387585E-05  6.881728E+01  2.063266E-05  3.623539E-03  9.551016E-08  1.477094E-15  1.871651E-01  1.204093E-01  4.250236E-05  4.099639E-03  3.256369E+06  3.209163E-42  2.639428E+14  1.784826E+10  8.889921E-14  2.600960E+03  4.331507E+03  2.152376E-68  5.154030E-78  3.765719E-71  1.303836E-13  4.084473E+02  4.406017E+04  5.511260E-18  1.242409E-24  4.505456E+00  1.640018E-04  1.584958E-01  3.016943E-10  7.545400E-26  1.135103E-41  2.781601E-37  1.028699E-20  5.904160E-19  5.982134E-12  1.393007E+05  1.909331E+06  2.492400E-05  6.256383E+02  3.342135E-11  7.526606E-02  1.959836E-10  8.021905E-13  6.594827E-03  5.612689E-13  3.367034E+01  5.884914E+03  1.033658E+08  3.384275E+07  3.573857E+04  1.420142E+07  1.297186E+06  5.365825E-60  1.482816E-01  9.148662E+00  1.481731E+02  7.228829E-12  3.804795E-02  1.763638E+02  1.488544E+04  7.893066E-02  2.376750E-04  5.756267E-27  8.364377E-12  1.343652E-09  1.479059E-16  1.111510E-21  7.761380E-13  1.870122E-50  1.000000E-99  3.867312E+04  4.455264E+06
  3.092459E+07  3.740756E+01  8.551710E+02  5.331650E+14  3.380597E-01  1.947514E+01  1.927918E-16  8.107451E-71  7.789201E+03  7.455257E-02  5.688115E-02  3.483316E+01  9.928848E+03  9.512974E+03  2.886840E+04  9.175809E+04  6.227052E-08  6.681882E-06  5.943051E-28  3.961287E+09  5.442235E+00  1.598111E-09  4.441940E-17  1.414811E-05  6.991780E+01  2.144967E-05  3.768568E-03  9.912800E-08  1.544014E-15  1.894242E-01  1.243441E-01  4.365138E-05  4.204588E-03  3.293227E+06  3.309270E-42  2.665288E+14  1.802313E+10  9.431523E-14  2.652205E+03  4.377145E+03  2.574330E-68  6.298500E-78  4.542843E-71  1.367719E-13  4.192469E+02  4.461501E+04  5.873844E-18  1.327206E-24  4.623239E+00  1.708084E-04  1.626160E-01  3.099612E-10  8.305452E-26  1.286588E-41  3.120735E-37  1.108797E-20  6.215690E-19  6.444480E-12  1.427034E+05  1.927097E+06  2.613338E-05  6.442126E+02  3.571765E-11  7.869580E-02  2.068383E-10  8.457585E-13  6.752583E-03  5.850844E-13  3.395092E+01  5.942560E+03  1.041195E+08  3.411151E+07  3.689573E+04  1.449066E+07  1.330469E+06  6.337945E-60  1.535450E-01  9.352344E+00  1.500387E+02  7.273979E-12  3.904711E-02  1.783276E+02  1.527864E+04  8.138891E-02  2.440718E-04  5.992685E-27  8.813154E-12  1.398648E-09  1.548645E-16  1.163488E-21  8.066034E-13  2.122151E-50  1.000000E-99  3.964995E+04  4.498317E+06
  3.122058E+07  3.821054E+01  8.566419E+02  5.436637E+14  3.584711E-01  1.994412E+01  1.939913E-16  1.132574E-70  7.696719E+03  7.807918E-02  5.992382E-02  3.638649E+01  1.010722E+04  9.847458E+03  2.936385E+04  9.628368E+04  6.168565E-08  6.572372E-06  6.481251E-28  4.034447E+09  5.804900E+00  1.732070E-09  4.878179E-17  1.470593E-05  7.210114E+01  2.317656E-05  4.075699E-03  1.067651E-07  1.686743E-15  1.940252E-01  1.325761E-01  4.603236E-05  4.421934E-03  3.364917E+06  3.516724E-42  2.717771E+14  1.837803E+10  1.061288E-13  2.757128E+03  4.465898E+03  3.679466E-68  9.397060E-78  6.605229E-71  1.504775E-13  4.413582E+02  4.571333E+04  6.665644E-18  1.513121E-24  4.863887E+00  1.851417E-04  1.710892E-01  3.270951E-10  1.005143E-25  1.651787E-41  3.922522E-37  1.286737E-20  6.887914E-19  7.468049E-12  1.495793E+05  1.961001E+06  2.869221E-05  6.821177E+02  4.068825E-11  8.591700E-02  2.301707E-10  9.398112E-13  7.078210E-03  6.356099E-13  3.451620E+01  6.059551E+03  1.056576E+08  3.465718E+07  3.927824E+04  1.507252E+07  1.399664E+06  8.836326E-60  1.646271E-01  9.765427E+00  1.537443E+02  7.356647E-12  4.109328E-02  1.822207E+02  1.608275E+04  8.647370E-02  2.572387E-04  6.488081E-27  9.774593E-12  1.514296E-09  1.696651E-16  1.274173E-21  8.709931E-13  2.731041E-50  1.000000E-99  4.167388E+04  4.585651E+06
  3.142418E+07  3.877285E+01  8.576536E+02  5.510048E+14  3.731685E-01  2.027079E+01  1.948245E-16  1.424638E-70  7.630406E+03  8.055187E-02  6.207233E-02  3.749124E+01  1.023143E+04  1.008411E+04  2.971039E+04  9.951290E+04  6.128825E-08  6.499127E-06  6.878684E-28  4.085358E+09  6.067437E+00  1.830351E-09  5.201707E-17  1.510020E-05  7.359079E+01  2.443990E-05  4.300898E-03  1.123450E-07  1.792230E-15  1.972553E-01  1.385300E-01  4.773598E-05  4.577372E-03  3.412756E+06  3.665058E-42  2.754469E+14  1.862619E+10  1.150791E-13  2.831196E+03  4.525150E+03  4.701059E-68  1.236457E-77  8.538766E-71  1.606732E-13  4.569798E+02  4.646116E+04  7.266259E-18  1.654767E-24  5.033479E+00  1.955875E-04  1.771055E-01  3.393677E-10  1.145144E-25  1.960496E-41  4.585887E-37  1.424288E-20  7.391189E-19  8.255980E-12  1.543650E+05  1.983121E+06  3.056611E-05  7.087820E+02  4.441875E-11  9.117665E-02  2.475638E-10  1.010254E-12  7.310262E-03  6.727307E-13  3.490839E+01  6.141358E+03  1.067392E+08  3.503888E+07  4.097127E+04  1.547557E+07  1.449366E+06  1.109964E-59  1.727006E-01  1.005430E+01  1.562781E+02  7.408196E-12  4.253984E-02  1.848789E+02  1.665018E+04  9.010738E-02  2.665983E-04  6.847307E-27  1.048871E-11  1.598460E-09  1.805729E-16  1.355859E-21  9.181015E-13  3.246987E-50  1.000000E-99  4.312218E+04  4.646686E+06
  3.183138E+07  3.989566E+01  8.595930E+02  5.656923E+14  4.031059E-01  2.091428E+01  1.967304E-16  2.214776E-70  7.462652E+03  8.494396E-02  6.598365E-02  3.970176E+01  1.047528E+04  1.056123E+04  3.041220E+04  1.060006E+05  6.056332E-08  6.373418E-06  7.712825E-28  4.186430E+09  6.601952E+00  2.033606E-09  5.879135E-17  1.587690E-05  7.599228E+01  2.705163E-05  4.769328E-03  1.239007E-07  2.013368E-15  2.037880E-01  1.506366E-01  5.115053E-05  4.889326E-03  3.481532E+06  3.959780E-42  2.827891E+14  1.912268E+10  1.343463E-13  2.977064E+03  4.609373E+03  7.512629E-68  2.089574E-77  1.394711E-70  1.822965E-13  4.855283E+02  4.764782E+04  8.522890E-18  1.954104E-24  5.341357E+00  2.162404E-04  1.886224E-01  3.640605E-10  1.460594E-25  2.719427E-41  6.139660E-37  1.718195E-20  8.475472E-19  9.923097E-12  1.627296E+05  2.011991E+06  3.422707E-05  7.565727E+02  5.170834E-11  1.013773E-01  2.829487E-10  1.159099E-12  7.771724E-03  7.492600E-13  3.565794E+01  6.305070E+03  1.090503E+08  3.582452E+07  4.412931E+04  1.619596E+07  1.552033E+06  1.718595E-59  1.894897E-01  1.057374E+01  1.606128E+02  7.449914E-12  4.521542E-02  1.893741E+02  1.769358E+04  9.708846E-02  2.847051E-04  7.551110E-27  1.193682E-11  1.765514E-09  2.028942E-16  1.525176E-21  1.015513E-12  4.521055E-50  1.000000E-99  4.605799E+04  4.768760E+06
  3.264577E+07  4.222885E+01  8.634393E+02  5.961330E+14  4.692181E-01  2.222593E+01  2.007701E-16  5.295482E-70  7.116313E+03  9.388399E-02  7.410195E-02  4.444902E+01  1.097543E+04  1.157689E+04  3.187237E+04  1.200079E+05  5.919011E-08  6.144069E-06  9.669920E-28  4.392854E+09  7.796147E+00  2.502264E-09  7.481133E-17  1.751839E-05  8.047689E+01  3.303121E-05  5.850158E-03  1.503480E-07  2.533183E-15  2.174892E-01  1.775880E-01  5.854657E-05  5.565767E-03  3.599257E+06  4.589801E-42  2.980064E+14  2.015170E+10  1.823037E-13  3.282802E+03  4.754730E+03  1.893047E-67  5.877272E-77  3.667781E-70  2.339923E-13  5.446366E+02  4.985775E+04  1.162119E-17  2.701510E-24  5.972862E+00  2.626366E-04  2.130968E-01  4.182603E-10  2.348299E-25  5.178966E-41  1.085151E-36  2.475259E-20  1.111708E-18  1.415086E-11  1.792746E+05  2.056363E+06  4.245571E-05  8.533480E+02  6.870160E-11  1.240286E-01  3.665523E-10  1.518770E-12  8.764626E-03  9.259552E-13  3.717450E+01  6.644396E+03  1.139437E+08  3.746287E+07  5.075788E+04  1.762525E+07  1.778790E+06  4.072092E-59  2.277377E-01  1.162916E+01  1.690298E+02  7.490736E-12  5.081480E-02  1.981274E+02  1.985734E+04  1.121144E-01  3.234597E-04  9.123402E-27  1.533621E-11  2.141134E-09  2.548404E-16  1.922359E-21  1.238869E-12  8.682243E-50  1.000000E-99  5.245939E+04  5.021451E+06
  3.427454E+07  4.731258E+01  8.711319E+02  6.620170E+14  6.318552E-01  2.494215E+01  2.095797E-16  2.973651E-69  6.486141E+03  1.142289E-01  9.304793E-02  5.558540E+01  1.205139E+04  1.390281E+04  3.505687E+04  1.530055E+05  5.674389E-08  5.746729E-06  1.514122E-27  4.824196E+09  1.082505E+01  3.770546E-09  1.204426E-16  2.127077E-05  8.942688E+01  4.888894E-05  8.766181E-03  2.206804E-07  3.993085E-15  2.478506E-01  2.452706E-01  7.607592E-05  7.179633E-03  3.811547E+06  6.013263E-42  3.309416E+14  2.237884E+10  3.335048E-13  3.959812E+03  5.030624E+03  1.174015E-66  4.527704E-76  2.474712E-69  3.838123E-13  6.799337E+02  5.430449E+04  2.132404E-17  5.097927E-24  7.385996E+00  3.841019E-04  2.707396E-01  5.516515E-10  5.961865E-25  1.841840E-40  3.321040E-36  5.077823E-20  1.903720E-18  2.812265E-11  2.143811E+05  2.124039E+06  6.411824E-05  1.064505E+03  1.170757E-10  1.822794E-01  6.080450E-10  2.587615E-12  1.111196E-02  1.406391E-12  4.039347E+01  7.378778E+03  1.246555E+08  4.100188E+07  6.612301E+04  2.062853E+07  2.334528E+06  2.239450E-58  3.279729E-01  1.398890E+01  1.867987E+02  7.560343E-12  6.397892E-02  2.170690E+02  2.482239E+04  1.485770E-01  4.160107E-04  1.324922E-26  2.505938E-11  3.128725E-09  3.999306E-16  3.044294E-21  1.835075E-12  3.149488E-49  1.000000E-99  6.784584E+04  5.566825E+06
  3.753210E+07  5.927794E+01  8.860339E+02  8.154578E+14  1.100714E+00  3.039601E+01  2.351569E-16  8.076629E-68  5.563833E+03  1.664972E-01  1.442208E-01  8.560228E+01  1.457429E+04  1.993756E+04  4.275522E+04  2.400436E+05  5.385646E-08  5.260854E-06  3.576925E-27  5.740460E+09  2.017004E+01  8.243072E-09  2.988862E-16  3.095189E-05  1.065335E+02  1.016477E-04  1.895939E-02  4.614952E-07  9.571298E-15  3.232431E-01  4.468100E-01  1.218758E-04  1.154209E-02  4.134182E+06  9.002863E-42  4.076460E+14  2.756575E+10  1.050811E-12  5.491090E+03  5.535348E+03  3.700852E-65  2.144611E-74  9.112478E-68  9.927927E-13  1.019046E+03  6.314728E+04  6.634744E-17  1.684926E-23  1.069385E+01  7.809730E-04  4.262386E-01  9.507491E-10  3.394617E-24  1.990032E-39  2.702919E-35  1.973857E-19  5.393190E-18  9.770065E-11  2.885821E+05  2.189119E+06  1.334161E-04  1.517375E+03  2.898339E-10  3.609128E-01  1.561681E-09  7.070035E-12  1.749941E-02  3.109898E-12  4.772816E+01  9.088916E+03  1.505635E+08  4.930527E+07  1.046675E+05  2.694525E+07  3.958967E+06  5.638882E-57  6.603027E-01  1.980337E+01  2.276029E+02  7.835900E-12  1.000763E-01  2.637868E+02  3.742412E+04  2.525999E-01  6.751639E-04  2.732014E-26  6.309148E-11  6.442341E-09  9.517942E-16  7.444745E-21  3.879452E-12  3.598409E-48  1.000000E-99  1.109017E+05  6.829753E+06
  4.210853E+07  8.085455E+01  9.055084E+02  1.088330E+15  2.197708E+00  3.773781E+01  2.990927E-16  5.769426E-66  4.767259E+03  2.683888E-01  2.530948E-01  1.512966E+02  1.913221E+04  3.257571E+04  5.735936E+04  4.172783E+05  5.393039E-08  5.147430E-06  1.083675E-26  7.143757E+09  4.444993E+01  2.247329E-08  9.611058E-16  5.093119E-05  1.263845E+02  2.517640E-04  5.095752E-02  1.203103E-06  2.979201E-14  4.736698E-01  9.307202E-01  2.103980E-04  2.068207E-02  4.333291E+06  1.213279E-41  5.440528E+14  3.678990E+10  4.504646E-12  7.854368E+03  6.061970E+03  2.880205E-63  2.761853E-72  8.491682E-66  3.414738E-12  1.642667E+03  7.446771E+04  2.718403E-16  7.611868E-23  1.599451E+01  1.878352E-03  7.603897E-01  1.989728E-09  2.897062E-23  3.841138E-38  3.646895E-34  1.079577E-18  2.152370E-17  4.212554E-10  3.874907E+05  2.144449E+06  3.057356E-04  2.090788E+03  7.423763E-10  7.828948E-01  4.994639E-09  2.498386E-11  3.151825E-02  8.521733E-12  6.030332E+01  1.212979E+04  2.000399E+08  6.442492E+07  1.727107E+05  3.573882E+07  7.970090E+06  3.311488E-55  1.636296E+00  3.063112E+01  2.983643E+02  8.580385E-12  1.791806E-01  3.519151E+02  6.136479E+04  4.928325E-01  1.271700E-03  7.137422E-26  2.002432E-10  1.624635E-08  2.947044E-15  2.441235E-20  1.013061E-11  7.749601E-47  1.000000E-99  2.094580E+05  9.053685E+06
  4.668495E+07  1.095634E+02  9.245411E+02  1.444373E+15  4.268316E+00  4.708540E+01  3.944394E-16  3.358848E-64  3.993089E+03  4.012058E-01  4.133327E-01  2.605865E+02  2.490085E+04  5.251242E+04  7.675905E+04  7.061122E+05  5.498731E-08  5.212766E-06  3.090683E-26  8.896121E+09  9.345406E+01  5.761364E-08  2.878635E-15  8.181667E-05  1.438691E+02  5.935440E-04  1.299954E-01  2.979606E-06  8.719344E-14  6.925175E-01  1.850650E+00  3.516029E-04  3.566391E-02  4.383374E+06  1.633482E-41  7.220365E+14  4.882556E+10  1.754694E-11  1.102246E+04  6.330286E+03  1.726891E-61  2.628873E-70  5.921810E-64  1.107661E-11  2.485152E+03  8.393456E+04  1.002031E-15  3.124822E-22  2.267667E+01  4.208892E-03  1.308740E+00  4.107743E-09  2.090676E-22  6.152513E-37  4.029308E-33  5.074302E-18  8.281595E-17  1.517625E-09  4.707379E+05  1.949487E+06  6.090689E-04  2.595183E+03  1.505193E-09  1.494680E+00  1.448656E-08  8.120243E-11  5.487726E-02  2.180053E-11  7.522266E+01  1.609747E+04  2.681198E+08  8.438325E+07  2.572037E+05  4.409410E+07  1.568931E+07  1.524886E-53  3.890573E+00  4.529779E+01  3.841268E+02  9.335781E-12  3.007614E-01  4.558463E+02  9.539300E+04  9.161503E-01  2.325226E-03  1.794862E-25  5.798551E-10  3.854238E-08  8.613555E-15  7.653763E-20  2.506620E-11  1.380974E-45  1.000000E-99  3.843326E+05  1.190916E+07
  4.938607E+07  1.305587E+02  9.357910E+02  1.700572E+15  6.333522E+00  5.484139E+01  4.675204E-16  3.480384E-63  3.530789E+03  4.944688E-01  5.379995E-01  3.559991E+02  2.889812E+04  6.914203E+04  9.060163E+04  9.648430E+05  5.541552E-08  5.243687E-06  5.635815E-26  1.020785E+10  1.430318E+02  9.844876E-08  5.375336E-15  1.073500E-04  1.555718E+02  9.804012E-04  2.224574E-01  4.996817E-06  1.608411E-13  8.625542E-01  2.763038E+00  4.804061E-04  4.894235E-02  4.432941E+06  2.111587E-41  8.501087E+14  5.748607E+10  3.796667E-11  1.366745E+04  6.440902E+03  1.804879E-60  3.563593E-69  6.694246E-63  2.176504E-11  3.134139E+03  8.919564E+04  2.119133E-15  7.065058E-22  2.795491E+01  6.680191E-03  1.790217E+00  6.263519E-09  6.465880E-22  3.039438E-36  1.583256E-32  1.208336E-17  1.816378E-16  3.080592E-09  5.118837E+05  1.792597E+06  8.783504E-04  2.894124E+03  2.141899E-09  2.112229E+00  2.661849E-08  1.593042E-10  7.536483E-02  3.717112E-11  8.512964E+01  1.895218E+04  3.180665E+08  9.869112E+07  3.155185E+05  4.868823E+07  2.317517E+07  1.366391E-52  6.395283E+00  5.638779E+01  4.427825E+02  9.755411E-12  3.980876E-01  5.214802E+02  1.224761E+05  1.305835E+00  3.290916E-03  3.057414E-25  1.061142E-09  6.307243E-08  1.592025E-14  1.476080E-19  4.209735E-11  7.178305E-45  1.000000E-99  5.452613E+05  1.392875E+07
  5.396250E+07  1.751654E+02  9.551680E+02  2.235298E+15  1.242622E+01  7.273844E+01  6.295587E-16  1.740520E-61  2.809424E+03  6.848641E-01  8.197249E-01  6.000559E+02  3.699805E+04  1.095970E+05  1.193278E+05  1.643706E+06  5.604592E-08  5.288050E-06  1.537367E-25  1.300555E+10  2.911739E+02  2.400554E-07  1.519743E-14  1.692558E-04  1.777197E+02  2.291375E-03  5.455591E-01  1.180931E-05  4.455903E-13  1.246690E+00  5.435839E+00  8.250055E-04  8.341747E-02  4.530732E+06  3.566424E-41  1.117415E+15  7.556184E+10  1.366114E-10  2.002487E+04  6.576753E+03  9.079705E-59  2.752204E-67  3.804864E-61  6.727209E-11  4.569149E+03  9.744437E+04  7.373334E-15  2.763992E-21  3.987857E+01  1.433758E-02  2.999035E+00  1.258035E-08  4.220515E-21  4.410769E-35  1.537310E-31  5.035552E-17  6.832894E-16  9.621390E-09  5.633539E+05  1.488731E+06  1.547158E-03  3.370098E+03  3.545173E-09  3.613012E+00  7.300834E-08  4.906389E-10  1.281472E-01  9.030557E-11  1.045295E+02  2.490875E+04  4.233290E+08  1.282682E+08  4.254094E+05  5.510173E+07  4.442530E+07  5.288176E-51  1.463962E+01  8.045751E+01  5.559705E+02  1.031307E-11  6.229439E-01  6.401370E+02  1.844249E+05  2.340794E+00  5.832303E-03  7.339168E-25  2.881302E-09  1.421517E-07  4.397089E-14  4.378035E-19  9.995433E-11  1.121102E-43  3.228544E-98  9.775729E+05  1.804737E+07
  5.853892E+07  2.336722E+02  9.751257E+02  2.920803E+15  2.417340E+01  9.624065E+01  8.429030E-16  8.255126E-60  2.207453E+03  9.328067E-01  1.227530E+00  1.004737E+03  4.715709E+04  1.722508E+05  1.560172E+05  2.781591E+06  5.653768E-08  5.292571E-06  4.127553E-25  1.649392E+10  5.884892E+02  5.790509E-07  4.242102E-14  2.658030E-04  2.005347E+02  5.300360E-03  1.322137E+00  2.754846E-05  1.215923E-12  1.786701E+00  1.060736E+01  1.409139E-03  1.411345E-01  4.572506E+06  6.050360E-41  1.460095E+15  9.873449E+10  4.831858E-10  2.926250E+04  6.639741E+03  4.366852E-57  2.019595E-65  2.062298E-59  2.045226E-10  6.517818E+03  1.044064E+05  2.485645E-14  1.046664E-20  5.589146E+01  2.983253E-02  4.854516E+00  2.407120E-08  2.654204E-20  6.213887E-34  1.435596E-30  2.041240E-16  2.522508E-15  2.819477E-08  5.872405E+05  1.172793E+06  2.571516E-03  3.728053E+03  5.260884E-09  5.837927E+00  1.946515E-07  1.497639E-09  2.170612E-01  2.176654E-10  1.282341E+02  3.253995E+04  5.568344E+08  1.652202E+08  5.395976E+05  5.844329E+07  8.385112E+07  1.950175E-49  3.295669E+01  1.122020E+02  6.793097E+02  1.038275E-11  9.522935E-01  7.653334E+02  2.715508E+05  4.069533E+00  9.967956E-03  1.646292E-24  7.583646E-09  3.093152E-07  1.162980E-13  1.235264E-18  2.344916E-10  1.694006E-42  9.731055E-96  1.728353E+06  2.313041E+07
  6.311535E+07  3.099103E+02  9.954606E+02  3.794493E+15  4.564064E+01  1.230482E+02  1.139450E-15  3.604556E-58  1.801130E+03  1.298717E+00  1.873601E+00  1.677193E+03  6.039501E+04  2.686082E+05  2.036020E+05  4.589652E+06  5.824566E-08  5.344724E-06  1.078892E-24  2.053132E+10  1.176076E+03  1.383129E-06  1.173224E-13  4.200915E-04  2.253561E+02  1.187151E-02  3.136188E+00  6.329180E-05  3.268883E-12  2.549609E+00  2.014816E+01  2.318662E-03  2.336211E-01  4.582820E+06  9.128214E-41  1.896846E+15  1.282684E+11  1.666794E-09  4.126298E+04  6.792835E+03  1.919371E-55  1.341782E-63  1.020314E-57  6.071345E-10  9.234202E+03  1.120136E+05  8.144302E-14  3.844547E-20  7.679222E+01  6.011460E-02  7.535863E+00  4.268212E-08  1.595716E-19  8.110282E-33  1.279623E-29  8.212969E-16  9.033243E-15  7.842740E-08  5.980568E+05  9.105678E+05  4.133320E-03  3.963510E+03  7.359283E-09  9.123131E+00  5.079878E-07  4.512685E-09  3.691653E-01  5.233644E-10  1.594080E+02  4.225428E+04  7.180571E+08  2.100194E+08  6.539526E+05  5.857517E+07  1.536044E+08  6.508489E-48  7.197490E+01  1.546772E+02  8.106082E+02  1.006862E-11  1.458961E+00  9.082957E+02  3.928245E+05  6.819398E+00  1.618189E-02  3.357066E-24  1.936557E-08  6.457761E-07  2.894590E-13  3.226200E-18  5.416507E-10  2.399824E-41  2.572990E-93  2.992357E+06  2.930088E+07
